АВС/ DEF;От;До;Емкость;Оператор;Регион
343;2359134;2359135;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359136;2359137;2;МегаФон;Екатеринбург |Свердловская область
343;2359138;2359139;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359140;2359141;2;МегаФон;Екатеринбург |Свердловская область
343;2359142;2359142;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359143;2359148;6;МегаФон;Екатеринбург |Свердловская область
343;2359149;2359149;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359150;2359151;2;МегаФон;Екатеринбург |Свердловская область
343;2359152;2359152;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359153;2359153;1;МегаФон;Екатеринбург |Свердловская область
343;2359154;2359154;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359155;2359155;1;МегаФон;Екатеринбург |Свердловская область
343;2359156;2359156;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359157;2359157;1;МегаФон;Екатеринбург |Свердловская область
343;2359158;2359160;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359161;2359161;1;МегаФон;Екатеринбург |Свердловская область
343;2359162;2359168;7;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359169;2359169;1;МегаФон;Екатеринбург |Свердловская область
343;2359170;2359172;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359173;2359174;2;МегаФон;Екатеринбург |Свердловская область
343;2359175;2359175;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359176;2359176;1;МегаФон;Екатеринбург |Свердловская область
343;2359177;2359177;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359178;2359178;1;МегаФон;Екатеринбург |Свердловская область
343;2359179;2359184;6;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359185;2359187;3;МегаФон;Екатеринбург |Свердловская область
343;2359188;2359190;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359191;2359191;1;МегаФон;Екатеринбург |Свердловская область
343;2359192;2359194;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2359195;2359196;2;МегаФон;Екатеринбург |Свердловская область
